rep,arm,k,auc,n,p
6,iamb_soft_cg,10,0.7878331511657336,2800,46
6,iamb_soft_fz,10,0.7996935134428564,2800,46
6,cfs_iamb,10,0.798718708195317,2800,46
6,cfs_hiton_mb,10,0.7961405499514684,2800,46
6,cfs_cg,10,0.6270472996086873,2800,46
7,vanilla,2,0.7292947749882495,2800,46
7,causal,2,0.7292947749882495,2800,46
7,iamb_soft_cg,2,0.7292947749882495,2800,46
7,iamb_soft_fz,2,0.7292947749882495,2800,46
7,cfs_iamb,2,0.7292947749882495,2800,46
7,cfs_hiton_mb,2,0.7292947749882495,2800,46
7,cfs_cg,2,0.6252617790126238,2800,46
7,vanilla,4,0.7667531615117408,2800,46
7,causal,4,0.7667531615117408,2800,46
7,iamb_soft_cg,4,0.7667531615117408,2800,46
7,iamb_soft_fz,4,0.7667531615117408,2800,46
7,cfs_iamb,4,0.7667531615117408,2800,46
7,cfs_hiton_mb,4,0.7667531615117408,2800,46
7,cfs_cg,4,0.6351627966481161,2800,46
7,vanilla,6,0.7810929499748303,2800,46
7,causal,6,0.7810929499748303,2800,46
7,iamb_soft_cg,6,0.7737575752519056,2800,46
7,iamb_soft_fz,6,0.7753637094329443,2800,46
7,cfs_iamb,6,0.7780489432888623,2800,46
7,cfs_hiton_mb,6,0.7780489432888623,2800,46
7,cfs_cg,6,0.6351627966481161,2800,46
7,vanilla,8,0.7766444450006813,2800,46
7,causal,8,0.7766444450006813,2800,46
7,iamb_soft_cg,8,0.7766444450006813,2800,46
7,iamb_soft_fz,8,0.7840131939403548,2800,46
7,cfs_iamb,8,0.7853286943172053,2800,46
7,cfs_hiton_mb,8,0.7853286943172053,2800,46
7,cfs_cg,8,0.6351627966481161,2800,46
7,vanilla,10,0.7817826837876398,2800,46
7,causal,10,0.7817826837876398,2800,46
7,iamb_soft_cg,10,0.7786218673430508,2800,46
7,iamb_soft_fz,10,0.782416793905868,2800,46
7,cfs_iamb,10,0.7872087751940573,2800,46
7,cfs_hiton_mb,10,0.7851757291571063,2800,46
7,cfs_cg,10,0.6351627966481161,2800,46
8,vanilla,2,0.7306728520215041,2800,46
8,causal,2,0.7306728520215041,2800,46
8,iamb_soft_cg,2,0.7306728520215041,2800,46
8,iamb_soft_fz,2,0.7306728520215041,2800,46
8,cfs_iamb,2,0.7306728520215041,2800,46
8,cfs_hiton_mb,2,0.7306728520215041,2800,46
8,cfs_cg,2,0.7238214034414379,2800,46
8,vanilla,4,0.7699543051349014,2800,46
8,causal,4,0.7718482919353988,2800,46
8,iamb_soft_cg,4,0.7699543051349014,2800,46
8,iamb_soft_fz,4,0.7699543051349014,2800,46
8,cfs_iamb,4,0.7699543051349014,2800,46
8,cfs_hiton_mb,4,0.7699543051349014,2800,46
8,cfs_cg,4,0.7611254342124658,2800,46
8,vanilla,6,0.7764219502223557,2800,46
8,causal,6,0.7767195369883663,2800,46
8,iamb_soft_cg,6,0.7764219502223557,2800,46
8,iamb_soft_fz,6,0.7767195369883663,2800,46
