param,value,seed,model,edges,sd,sc,shd,fpr,tpr,f1,tp,mcc,shd-nm,f1_bin_bin,f1_bin_cont,precision_bin_bin,precision_bin_cont,recall_bin_bin,recall_bin_cont
p_graph,0.8,9,logistic,mut_0->Y;mut_0->mut_8;mut_3->Y;mut_5->Y;mut_5->mut_0;mut_5->mut_2;mut_5->mut_6;mut_6->mut_4,0.7777777777777778,0.6272751322751324,0.5555555555555556,0.0,0.23809523809523808,0.38461538461538464,5,0.4449662767768718,0.0005101520253035404,0.29411764705882354,0.8571428571428571,1.0,1.0,0.1724137931034483,0.75
p_graph,1.0,0,gaussian,mut_0->Y;mut_1->Y;mut_3->Y;mut_5->Y;mut_6->Y;mut_7->Y;mut_7->mut_0,0.7777777777777778,0.6793650793650793,0.8222222222222222,0.0,0.23076923076923078,0.375,6,0.4262269283320235,0.0004661123708742756,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,1.0,0,logistic,mut_0->Y;mut_0->mut_2;mut_0->mut_5;mut_0->mut_8;mut_1->Y;mut_1->mut_3;mut_3->Y;mut_3->mut_8;mut_5->Y;mut_6->Y;mut_7->Y;mut_7->mut_4;mut_7->mut_6,0.6444444444444445,0.41529100529100527,0.7333333333333333,0.02702702702702703,0.34615384615384615,0.4864864864864865,9,0.44737786373036126,0.00041572184429327285,0.23255813953488372,1.0,0.7142857142857143,1.0,0.1388888888888889,1.0
p_graph,1.0,1,gaussian,mut_0->mut_6;mut_7->mut_0;mut_7->mut_8,0.9333333333333333,0.9012345679012347,0.9555555555555556,0.012658227848101266,0.047619047619047616,0.08695652173913043,1,0.1017130704861918,0.0004935720844811754,0.10256410256410256,0.0,0.6666666666666666,0.0,0.05555555555555555,0.0
p_graph,1.0,1,logistic,mut_1->mut_0;mut_3->mut_8;mut_4->Y,0.9333333333333333,0.9308641975308642,0.9555555555555556,0.012658227848101266,0.047619047619047616,0.08695652173913043,1,0.1017130704861918,0.0004935720844811754,0.05263157894736842,0.2222222222222222,0.5,1.0,0.027777777777777776,0.125
p_graph,1.0,2,gaussian,mut_1->mut_3;mut_1->mut_8,0.9555555555555556,0.8555555555555556,0.8666666666666667,0.022727272727272728,0.0,0.0,0,-0.05275349613399974,0.0006330654979303628,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,1.0,2,logistic,mut_0->mut_1;mut_0->mut_5;mut_4->mut_0;mut_4->mut_1;mut_4->mut_3;mut_4->mut_7;mut_5->mut_6,0.8444444444444444,0.625925925925926,0.8888888888888888,0.022727272727272728,0.16666666666666666,0.25,2,0.23869648112406286,0.0006492979465952439,0.09302325581395349,0.0,0.2857142857142857,0.0,0.05555555555555555,0.0
p_graph,1.0,3,gaussian,mut_5->mut_0,0.9777777777777777,0.9629629629629629,0.9333333333333333,0.0,0.0,0.0,0,1,0.0005552250644457664,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,1.0,3,logistic,mut_0->mut_6;mut_0->mut_7;mut_1->mut_2;mut_3->Y;mut_4->mut_5;mut_5->mut_1;mut_6->mut_7,0.8444444444444444,0.7999999999999999,0.8888888888888888,0.025,0.2,0.3076923076923077,4,0.29475317237328164,0.0005287857756626346,0.14285714285714285,0.33333333333333337,0.5,1.0,0.08333333333333333,0.2
p_graph,1.0,4,gaussian,mut_0->Y;mut_0->mut_3;mut_1->Y;mut_2->Y;mut_2->mut_0;mut_2->mut_3;mut_5->Y;mut_6->Y;mut_7->Y,0.7333333333333333,0.5978835978835979,0.7777777777777778,0.0,0.3333333333333333,0.5,8,0.5247497678328021,0.0004409171075837743,0.10256410256410256,1.0,0.6666666666666666,1.0,0.05555555555555555,1.0
p_graph,1.0,4,logistic,mut_0->Y;mut_1->Y;mut_1->mut_0;mut_3->Y;mut_3->mut_1;mut_5->Y;mut_5->mut_4;mut_7->Y;mut_7->mut_8;mut_8->Y;mut_8->mut_2;mut_8->mut_6,0.7333333333333333,0.47724867724867726,0.8888888888888888,0.02631578947368421,0.20833333333333334,0.3225806451612903,5,0.3046738442991216,0.0005039052658100277,0.14285714285714285,0.6666666666666666,0.5,0.6666666666666666,0.08333333333333333,0.6666666666666666
p_graph,1.0,5,gaussian,mut_1->Y;mut_2->Y;mut_3->Y;mut_5->Y;mut_6->Y,0.8888888888888888,0.7777777777777779,0.8888888888888888,0.0,0.18518518518518517,0.3125,5,0.3772269806519331,0.00043895747599451303,0.0,0.7142857142857143,0.0,1.0,0.0,0.5555555555555556
p_graph,1.0,5,logistic,mut_0->Y;mut_2->mut_0;mut_3->Y;mut_3->mut_7;mut_4->Y;mut_4->mut_2;mut_5->Y;mut_5->mut_1;mut_6->Y;mut_6->mut_4;mut_6->mut_8;mut_7->Y;mut_8->Y,0.7111111111111111,0.39481481481481484,0.8,0.0,0.3333333333333333,0.5,9,0.5171066305891536,0.00039506172839506176,0.1904761904761905,0.8750000000000001,0.6666666666666666,1.0,0.1111111111111111,0.7777777777777778
p_graph,1.0,6,gaussian,mut_2->mut_3,0.7777777777777778,0.7777777777777778,0.8222222222222222,0.012987012987012988,0.0,0.0,0,-0.05492890710151308,0.0006344307270233195,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,1.0,6,logistic,mut_2->mut_5;mut_2->mut_6;mut_4->mut_3;mut_6->mut_0;mut_7->Y;mut_8->mut_1,0.6888888888888889,0.6814814814814816,0.8,0.012987012987012988,0.08695652173913043,0.15384615384615385,2,0.18248010432931897,0.0006172839506172839,0.14634146341463414,0.0,0.6,0.0,0.08333333333333333,0.0
p_graph,1.0,7,gaussian,mut_4->Y;mut_4->mut_1;mut_4->mut_6,0.9333333333333333,0.8777777777777778,0.8222222222222222,0.0,0.09090909090909091,0.16666666666666666,2,0.2689911061975062,0.0005138888888888888,0.10526315789473684,0.4,1.0,1.0,0.05555555555555555,0.25
p_graph,1.0,7,logistic,mut_0->mut_5;mut_3->Y;mut_4->Y;mut_4->mut_7;mut_4->mut_8;mut_7->Y;mut_7->mut_1;mut_8->mut_1,0.8222222222222222,0.7092592592592593,0.7555555555555555,0.0,0.2727272727272727,0.42857142857142855,6,0.4757158913514795,0.0004722222222222222,0.19512195121951217,0.8571428571428571,0.8,1.0,0.1111111111111111,0.75
p_graph,1.0,8,gaussian,mut_1->Y;mut_2->mut_3;mut_2->mut_8;mut_5->Y;mut_5->mut_2,0.8888888888888888,0.8055555555555554,0.8888888888888888,0.014084507042253521,0.10344827586206896,0.18181818181818182,3,0.20693027624338,0.00048074034012379063,0.10256410256410256,0.4444444444444445,0.6666666666666666,1.0,0.05555555555555555,0.2857142857142857
p_graph,1.0,8,logistic,mut_1->mut_2;mut_3->Y;mut_3->mut_1;mut_5->Y;mut_5->mut_0;mut_5->mut_3;mut_5->mut_7;mut_6->mut_2;mut_7->mut_0;mut_8->mut_0,0.7777777777777778,0.6000000000000001,0.9111111111111111,0.014084507042253521,0.10344827586206896,0.18181818181818182,3,0.20693027624338,0.0004927588486268854,0.1818181818181818,0.4444444444444445,0.5,1.0,0.1111111111111111,0.2857142857142857
p_graph,1.0,9,gaussian,mut_0->Y;mut_3->Y;mut_5->Y;mut_7->mut_3,0.9111111111111111,0.8370370370370369,0.8444444444444444,0.0,0.1111111111111111,0.2,3,0.2891707145898478,0.0005277777777777777,0.0,0.8571428571428571,0.0,1.0,0.0,0.75
p_graph,1.0,9,logistic,mut_0->Y;mut_0->mut_1;mut_3->Y;mut_3->mut_8;mut_5->Y;mut_8->mut_0;mut_8->mut_6,0.8444444444444444,0.6844444444444444,0.8222222222222222,0.0,0.18518518518518517,0.3125,5,0.3772269806519331,0.0005138888888888888,0.09999999999999999,0.8571428571428571,0.5,1.0,0.05555555555555555,0.75
