rep,arm,k,auc,n,p
16,cfs_hiton_mb,2,0.6943915343915343,700,61
16,cfs_cg,2,0.6943915343915343,700,61
16,vanilla,4,0.6930952380952381,700,61
16,causal,4,0.6930952380952381,700,61
16,iamb_soft_cg,4,0.6930952380952381,700,61
16,iamb_soft_fz,4,0.6930952380952381,700,61
16,cfs_iamb,4,0.701904761904762,700,61
16,cfs_hiton_mb,4,0.701904761904762,700,61
16,cfs_cg,4,0.7278571428571429,700,61
16,vanilla,6,0.6823809523809523,700,61
16,causal,6,0.7424867724867726,700,61
16,iamb_soft_cg,6,0.6823809523809523,700,61
16,iamb_soft_fz,6,0.6823809523809523,700,61
16,cfs_iamb,6,0.6914814814814815,700,61
16,cfs_hiton_mb,6,0.6914814814814815,700,61
16,cfs_cg,6,0.7278571428571429,700,61
16,vanilla,8,0.6988888888888889,700,61
16,causal,8,0.7412962962962962,700,61
16,iamb_soft_cg,8,0.6988888888888889,700,61
16,iamb_soft_fz,8,0.6988888888888889,700,61
16,cfs_iamb,8,0.7022751322751323,700,61
16,cfs_hiton_mb,8,0.7022751322751323,700,61
16,cfs_cg,8,0.7278571428571429,700,61
16,vanilla,10,0.7200264550264551,700,61
16,causal,10,0.743095238095238,700,61
16,iamb_soft_cg,10,0.7200264550264551,700,61
16,iamb_soft_fz,10,0.7200264550264551,700,61
16,cfs_iamb,10,0.713042328042328,700,61
16,cfs_hiton_mb,10,0.7211375661375662,700,61
16,cfs_cg,10,0.7278571428571429,700,61
17,vanilla,2,0.7421164021164022,700,61
17,causal,2,0.7421164021164022,700,61
17,iamb_soft_cg,2,0.7421164021164022,700,61
17,iamb_soft_fz,2,0.7421164021164022,700,61
17,cfs_iamb,2,0.7125925925925926,700,61
17,cfs_hiton_mb,2,0.7125925925925926,700,61
17,cfs_cg,2,0.7125925925925926,700,61
17,vanilla,4,0.7591005291005292,700,61
17,causal,4,0.7203439153439153,700,61
17,iamb_soft_cg,4,0.7307142857142856,700,61
17,iamb_soft_fz,4,0.7307142857142856,700,61
17,cfs_iamb,4,0.7307142857142856,700,61
17,cfs_hiton_mb,4,0.7307142857142856,700,61
17,cfs_cg,4,0.7287301587301588,700,61
17,vanilla,6,0.7583333333333333,700,61
17,causal,6,0.7117195767195768,700,61
17,iamb_soft_cg,6,0.7436243386243386,700,61
17,iamb_soft_fz,6,0.739973544973545,700,61
17,cfs_iamb,6,0.739973544973545,700,61
17,cfs_hiton_mb,6,0.739973544973545,700,61
17,cfs_cg,6,0.7287301587301588,700,61
17,vanilla,8,0.778968253968254,700,61
17,causal,8,0.7491269841269841,700,61
17,iamb_soft_cg,8,0.7484391534391535,700,61
17,iamb_soft_fz,8,0.7483862433862434,700,61
17,cfs_iamb,8,0.7483862433862434,700,61
17,cfs_hiton_mb,8,0.7483862433862434,700,61
17,cfs_cg,8,0.7287301587301588,700,61
17,vanilla,10,0.762910052910053,700,61
17,causal,10,0.7539417989417989,700,61
17,iamb_soft_cg,10,0.7476984126984126,700,61
17,iamb_soft_fz,10,0.7729365079365079,700,61
17,cfs_iamb,10,0.7552380952380953,700,61
17,cfs_hiton_mb,10,0.7444444444444445,700,61
17,cfs_cg,10,0.7287301587301588,700,61
18,vanilla,2,0.6821957671957671,700,61
18,causal,2,0.6821957671957671,700,61
18,iamb_soft_cg,2,0.6821957671957671,700,61
18,iamb_soft_fz,2,0.6821957671957671,700,61
18,cfs_iamb,2,0.6682804232804233,700,61
18,cfs_hiton_mb,2,0.6682804232804233,700,61
18,cfs_cg,2,0.6682804232804233,700,61
18,vanilla,4,0.6979100529100528,700,61
18,causal,4,0.7012433862433862,700,61
18,iamb_soft_cg,4,0.6935185185185185,700,61
18,iamb_soft_fz,4,0.6907407407407408,700,61
18,cfs_iamb,4,0.6594179894179895,700,61
18,cfs_hiton_mb,4,0.6594179894179895,700,61
18,cfs_cg,4,0.6998941798941799,700,61
18,vanilla,6,0.7160846560846561,700,61
18,causal,6,0.7031746031746033,700,61
18,iamb_soft_cg,6,0.6902645502645502,700,61
18,iamb_soft_fz,6,0.7224867724867725,700,61
18,cfs_iamb,6,0.7062433862433862,700,61
18,cfs_hiton_mb,6,0.7062433862433862,700,61
18,cfs_cg,6,0.6998941798941799,700,61
18,vanilla,8,0.7338888888888888,700,61
18,causal,8,0.725925925925926,700,61
18,iamb_soft_cg,8,0.7053703703703704,700,61
18,iamb_soft_fz,8,0.7312698412698412,700,61
18,cfs_iamb,8,0.7218783068783069,700,61
18,cfs_hiton_mb,8,0.7218783068783069,700,61
18,cfs_cg,8,0.6998941798941799,700,61
18,vanilla,10,0.7222222222222222,700,61
18,causal,10,0.7197089947089947,700,61
18,iamb_soft_cg,10,0.7428835978835978,700,61
18,iamb_soft_fz,10,0.7275925925925926,700,61
18,cfs_iamb,10,0.7298412698412697,700,61
18,cfs_hiton_mb,10,0.7298412698412697,700,61
18,cfs_cg,10,0.6998941798941799,700,61
19,vanilla,2,0.7238359788359788,700,61
19,causal,2,0.7238359788359788,700,61
19,iamb_soft_cg,2,0.7238359788359788,700,61
19,iamb_soft_fz,2,0.7238359788359788,700,61
19,cfs_iamb,2,0.6847883597883597,700,61
19,cfs_hiton_mb,2,0.6847883597883597,700,61
19,cfs_cg,2,0.6245502645502645,700,61
19,vanilla,4,0.7202380952380951,700,61
19,causal,4,0.7202380952380951,700,61
19,iamb_soft_cg,4,0.7353703703703705,700,61
19,iamb_soft_fz,4,0.7397089947089948,700,61
19,cfs_iamb,4,0.7084920634920634,700,61
19,cfs_hiton_mb,4,0.7084920634920634,700,61
19,cfs_cg,4,0.6106084656084656,700,61
19,vanilla,6,0.7368783068783069,700,61
19,causal,6,0.7368783068783069,700,61
19,iamb_soft_cg,6,0.7344444444444446,700,61
19,iamb_soft_fz,6,0.7414285714285715,700,61
19,cfs_iamb,6,0.7178042328042329,700,61
19,cfs_hiton_mb,6,0.7178042328042329,700,61
19,cfs_cg,6,0.6106084656084656,700,61
19,vanilla,8,0.735,700,61
19,causal,8,0.735,700,61
19,iamb_soft_cg,8,0.7398677248677249,700,61
19,iamb_soft_fz,8,0.7512169312169312,700,61
19,cfs_iamb,8,0.72494708994709,700,61
19,cfs_hiton_mb,8,0.7240740740740741,700,61
19,cfs_cg,8,0.6106084656084656,700,61
19,vanilla,10,0.7401851851851853,700,61
19,causal,10,0.7401851851851853,700,61
19,iamb_soft_cg,10,0.7487830687830689,700,61
19,iamb_soft_fz,10,0.756984126984127,700,61
19,cfs_iamb,10,0.7273544973544973,700,61
19,cfs_hiton_mb,10,0.7328306878306878,700,61
19,cfs_cg,10,0.6106084656084656,700,61
